SKU_NAME,unitem2,keyword,color,day_avg,sum_revenue,discount_avg,tag_price,tagprice_level,dc_rate_level,sum_revenue_level,avg_revenue,avg_revenue_level,material,rate_salezero,sum_salescount,avg_salescount,highavg_salescount,steady,spot,popitem,SKU_CODE,BRAND_NAME
러블리 레이스 원피스(SWWOPH21070),러블리레이스원피스,레이스  ,블랙 와인 블랙 블랙 와인          ,44,228000,17.29068182,114000,tagprice0_25,dc_rate50_75,sum_revenue0_25,5181.818182,avg_revenue0_25,나일론 폴리우레탄  폴리에스터  폴리우레탄  나일론  폴리우레탄  폴리우레탄           ,95.45454545,2,0.045454545,2,기타,기타,기타,SWWOPH21070,SHESMISS
셔츠 스트라이프 원피스 JH3E0OP20,셔츠스트라이프원피스,스트라이프 셔츠 ,네이비아이보리네이비 네이비 아이보리            ,245,99693000,24.75595918,159000,tagprice25_50,dc_rate75_100,sum_revenue75_100,406910.2041,avg_revenue75_100,면 폴리에스터  폴리우레탄  면  폴리에스터  면  폴리에스터  폴리우레탄          ,86.12244898,627,2.559183673,27,steady,spot,인기상품,0JH3E0OP20,JIGOTT
러프 플라워 민소매 원피스 JH4E0OP32,러프플라워민소매원피스,플라워 민소매 ,블랙 블랙 블루            ,283,3960000,14.85060071,99000,tagprice0_25,dc_rate50_75,sum_revenue25_50,13992.93286,avg_revenue0_25,폴리에스터 폴리우레탄                ,95.05300353,40,0.141342756,14,기타,기타,기타,0JH4E0OP32,JIGOTT
펀칭 민소매 원피스 JH5E0OP22,펀칭민소매원피스,민소매  ,네이비레드 네이비 레드            ,284,9702000,15.29771127,99000,tagprice0_25,dc_rate50_75,sum_revenue25_50,34161.97183,avg_revenue25_50,레이온 면  마  폴리우레탄  폴리에스터  폴리에스터            ,91.1971831,98,0.345070423,25,기타,spot,기타,0JH5E0OP22,JIGOTT
플라워패턴 리본원피스 MRBOWO6990,플라워패턴리본원피스,플라워 리본 ,네이비 크림 네이비            ,266,14553000,14.97665414,99000,tagprice0_25,dc_rate50_75,sum_revenue50_75,54710.52632,avg_revenue25_50,폴리에스터 폴리에스터                ,84.58646617,147,0.552631579,20,steady,spot,인기상품,MRBOWO6990,MINIMUM
리본포인트 데님원피스(SSMOPH20010),리본포인트데님원피스,리본 포인트 데님,블루 라이트블루 블루            ,144,13000000,12.71388889,104000,tagprice0_25,dc_rate25_50,sum_revenue50_75,90277.77778,avg_revenue50_75,0,94.44444444,125,0.868055556,5,기타,기타,기타,17SSMOPH20010,SHESMISS
배색 반팔 블라우스MRBAJI5250,배색반팔블라우스,기타  ,라이트핑크 스카이블루 라이트핑크 스카이블루           ,282,14421000,19.9920922,69000,tagprice0_25,dc_rate50_75,sum_revenue50_75,51138.29787,avg_revenue25_50,면 폴리에스터                ,90.78014184,209,0.741134752,18,기타,기타,기타,MRBAJI5250,MINIMUM
스트라이프 벨트 원피스(SWWOPH20190),스트라이프벨트원피스,스트라이프 벨트 ,핑크 핑크 다크네이비            ,135,101265000,32.26133333,129000,tagprice25_50,dc_rate75_100,sum_revenue75_100,750111.1111,avg_revenue75_100,나일론 폴리우레탄  폴리에스터               ,65.92592593,785,5.814814815,24,steady,spot,인기상품,17SWWOPH20190,SHESMISS
라운드 5부 원피스(SWWOPH20040),라운드부원피스,기타  ,핑크 블랙 핑크 블랙           ,122,25671000,21.12491803,129000,tagprice25_50,dc_rate50_75,sum_revenue75_100,210418.0328,avg_revenue75_100,0,81.14754098,199,1.631147541,14,steady,기타,기타,17SWWOPH20040,SHESMISS
트임 쉬폰 롱원피스(SWWOPH21030),트임쉬폰롱원피스,트임 쉬폰 롱,블루 블루 블랙            ,127,28665000,29.30700787,49000,tagprice0_25,dc_rate75_100,sum_revenue75_100,225708.6614,avg_revenue75_100,폴리우레탄                ,63.77952756,585,4.606299213,18,steady,기타,기타,17SWWOPH21030,SHESMISS
빅포켓 벨트원피스(SWWOPH20080),빅포켓벨트원피스,벨트  ,네이비 블루 네이비            ,122,44505000,26.84180328,129000,tagprice25_50,dc_rate75_100,sum_revenue75_100,364795.082,avg_revenue75_100,면                ,75.40983607,345,2.827868852,11,steady,기타,기타,17SWWOPH20080,SHESMISS
썸머 프린트 원피스(SWWOPH21130),썸머프린트원피스,프린트  ,네이비 아이보리             ,121,77022000,32.20107438,99000,tagprice0_25,dc_rate75_100,sum_revenue75_100,636545.4545,avg_revenue75_100,폴리우레탄                ,54.54545455,778,6.429752066,20,steady,spot,인기상품,17SWWOPH21130,SHESMISS
V넥 나그랑 원피스(SSWOPH21100),넥나그랑원피스,나그랑  ,블루 핑크 네이비            ,110,67221000,53.91654545,99000,tagprice0_25,dc_rate75_100,sum_revenue75_100,611100,avg_revenue75_100,폴리에스터 면  폴리에스터               ,59.09090909,679,6.172727273,20,steady,spot,인기상품,SSWOPH21100,SHESMISS
민소매 베이직 원피스(SSWOPH21120),민소매베이직원피스,민소매  ,블루 핑크베이지 다크네이비 다크네이비 블루 아이보리 핑크베이지 와인       ,114,14256000,42.0122807,99000,tagprice0_25,dc_rate75_100,sum_revenue50_75,125052.6316,avg_revenue50_75,0,63.15789474,144,1.263157895,10,steady,기타,기타,17SSWOPH21120,SHESMISS
캡소매 슬림 원피스(SSWOPH21160),캡소매슬림원피스,슬림  ,그린 핑크 다크네이비 블루 그린 핑크 다크네이비 블루       ,127,56430000,32.85370079,99000,tagprice0_25,dc_rate75_100,sum_revenue75_100,444330.7087,avg_revenue75_100,폴리우레탄                ,66.14173228,570,4.488188976,22,steady,spot,인기상품,17SSWOPH21160,SHESMISS
블로즈 로즈 원피스(LGOPHF97),블로즈로즈원피스,기타  ,블랙 블랙             ,189,71656000,23.83878307,169000,tagprice25_50,dc_rate75_100,sum_revenue75_100,379132.2751,avg_revenue75_100,폴리에스터                ,90.47619048,424,2.243386243,15,기타,기타,기타,LGOPHF97,LYNN
딥린 앞지퍼 원피스(LGOPHG95),딥린앞지퍼원피스,기타  ,그린 네이비 그린 네이비           ,190,31563000,12.65242105,189000,tagprice50_75,dc_rate25_50,sum_revenue75_100,166121.0526,avg_revenue75_100,폴리에스터                ,94.21052632,167,0.878947368,7,기타,기타,기타,LGOPHG95,LYNN
J172MSE206깔끔한 민소매,깔끔한민소매,민소매  ,그린 스카이블루             ,153,1145000,12.01594771,229000,tagprice50_75,dc_rate25_50,sum_revenue0_25,7483.660131,avg_revenue0_25,폴리에스터                ,99.34640523,5,0.032679739,1,기타,기타,기타,J172MSE206,MOJO.S.PHINE
퓨리라리 투피스형 원피스(LGOPHF92),퓨리라리투피스형원피스,투피스  ,아이보리 아이보리             ,197,85995000,26.29116751,189000,tagprice50_75,dc_rate75_100,sum_revenue75_100,436522.8426,avg_revenue75_100,폴리에스터                ,89.84771574,455,2.30964467,16,기타,기타,기타,LGOPHF92,LYNN
멜파스 라인 배색 원피스(LGOPHG96),멜파스라인배색원피스,기타  ,멜란지 블루 와인 블루 와인 멜란지         ,191,13038000,15.79335079,159000,tagprice25_50,dc_rate50_75,sum_revenue50_75,68261.7801,avg_revenue50_75,폴리에스터                ,96.33507853,82,0.429319372,7,기타,기타,기타,LGOPHG96,LYNN
파스트 벨티드 원피스(LGOPHG93),파스트벨티드원피스,벨트  ,그레이 베이지 베이지 블랙 그레이          ,197,31323000,17.0748731,159000,tagprice25_50,dc_rate50_75,sum_revenue75_100,159000,avg_revenue75_100,폴리에스터 스판  폴리에스터  스판  폴리에스터             ,91.87817259,197,1,12,기타,기타,기타,LGOPHG93,LYNN
오버핏 래글런 슬리브 원피스 JH4E0OP60,오버핏래글런슬리브원피스,오버사이즈  ,블랙블루퍼플 블랙 블루 퍼플           ,139,12495000,19.57769784,119000,tagprice25_50,dc_rate50_75,sum_revenue50_75,89892.08633,avg_revenue50_75,폴리에스터                ,85.61151079,105,0.755395683,16,steady,기타,기타,0JH4E0OP60,JIGOTT
져지 랩 원피스(SWWOPH21040),져지랩원피스,랩  ,블랙 블랙 블루 네이비           ,59,5841000,32.05389831,59000,tagprice0_25,dc_rate75_100,sum_revenue25_50,99000,avg_revenue50_75,폴리우레탄                ,45.76271186,99,1.677966102,9,steady,기타,기타,17SWWOPH21040,SHESMISS
메탈장식 저지 원피스 MRBAWO4460,메탈장식저지원피스,장식  ,핑크 네이비 네이비 핑크           ,266,26467000,11.95488722,199000,tagprice50_75,dc_rate25_50,sum_revenue75_100,99500,avg_revenue50_75,레이온 폴리에스터  폴리에스터               ,92.48120301,133,0.5,19,기타,spot,기타,MRBAWO4460,MINIMUM
러플장식 슬림 원피스 MRBAWO4470,러플장식슬림원피스,러플 장식 슬림,블랙 블랙 옐로우            ,284,16915000,12.32570423,199000,tagprice50_75,dc_rate25_50,sum_revenue50_75,59559.85915,avg_revenue50_75,폴리에스터                ,87.32394366,85,0.299295775,36,기타,spot,기타,MRBAWO4470,MINIMUM
셔츠형 허리샤링 포인트원피스SSWOPH21090,셔츠형허리샤링포인트원피스,포인트 셔츠 ,레드 레드 다크네이비            ,137,5069000,18.03131387,137000,tagprice25_50,dc_rate50_75,sum_revenue25_50,37000,avg_revenue25_50,면 나일론  폴리우레탄  폴리에스터              ,80.2919708,37,0.270072993,27,steady,기타,인기상품,17SSWOPH21090,SHESMISS
와인 스트라이프 반소매 니트 원피스 (BF765UU01Z_),와인스트라이프반소매니트원피스,스트라이프 니트 ,포도주색              ,124,3949000,21.74451613,359000,tagprice75_100,dc_rate50_75,sum_revenue25_50,31846.77419,avg_revenue25_50,모 폴리에스터                ,95.96774194,11,0.088709677,5,기타,기타,기타,BF765UU01Z,BEANPOLELADIES
페이퍼플 프린트 벨티드 원피스(LGOPGG92),페이퍼플프린트벨티드원피스,프린트 벨트 ,네이비              ,127,218000,12.27086614,109000,tagprice0_25,dc_rate25_50,sum_revenue0_25,1716.535433,avg_revenue0_25,폴리에스터                ,98.42519685,2,0.015748031,2,기타,기타,기타,LGOPGG92,LYNN
인더멜 셔링 벨티드 원피스(LGOPGG96),인더멜셔링벨티드원피스,벨트  ,네이비 네이비 카키 그레이 핑크          ,205,1111000,15.30092683,101000,tagprice0_25,dc_rate50_75,sum_revenue0_25,5419.512195,avg_revenue0_25,코튼 폴리에스터  스판               ,96.09756098,11,0.053658537,8,기타,기타,기타,LGOPGG96,LYNN
루체크 리본 원피스(LGOPHG92),루체크리본원피스,체크 리본 ,그린 네이비 그린 네이비           ,228,75180000,20.07201754,179000,tagprice25_50,dc_rate50_75,sum_revenue75_100,329736.8421,avg_revenue75_100,폴리에스터                ,89.47368421,420,1.842105263,23,기타,spot,기타,LGOPHG92,LYNN
샤르꽃 쉬폰 롱원피스(LGOPHH98),샤르꽃쉬폰롱원피스,쉬폰 플라워 롱,아이보리 아이보리 네이비            ,193,12084000,11.78238342,159000,tagprice25_50,dc_rate25_50,sum_revenue50_75,62611.39896,avg_revenue50_75,폴리에스터                ,91.70984456,76,0.393782383,16,기타,기타,기타,LGOPHH98,LYNN
링지퍼 마 원피스(SWWOPH20140),링지퍼마원피스,기타  ,핑크 네이비 핑크 네이비           ,283,40817000,9.473427562,119000,tagprice25_50,dc_rate0_25,sum_revenue75_100,144229.682,avg_revenue75_100,마 폴리우레탄                ,89.39929329,343,1.212014134,23,기타,spot,기타,17SWWOPH20140,SHESMISS
플라워 롱 원피스SWWOPH20090,플라워롱원피스,플라워 롱 ,네이비 라이트베이지 네이비            ,85,2261000,15.68317647,119000,tagprice25_50,dc_rate50_75,sum_revenue0_25,26600,avg_revenue25_50,폴리에스터 폴리에스터                ,84.70588235,19,0.223529412,13,steady,기타,기타,17SWWOPH20090,SHESMISS
클래식 브이넥 원피스 MRCOWO7770,클래식브이넥원피스,클래식  ,블랙 핑크베이지 핑크베이지 블랙           ,283,83411000,32.99007067,239000,tagprice50_75,dc_rate75_100,sum_revenue75_100,294738.5159,avg_revenue75_100,폴리에스터 폴리우레탄  폴리에스터               ,86.21908127,349,1.233215548,30,steady,spot,인기상품,MRCOWO7770,MINIMUM
포인트 리본 원피스 JH7E0OP72,포인트리본원피스,리본 포인트 ,네이비베이지 네이비 베이지            ,139,3969000,25.85726619,189000,tagprice50_75,dc_rate75_100,sum_revenue25_50,28553.95683,avg_revenue25_50,면 나일론  폴리우레탄               ,90.64748201,21,0.151079137,13,기타,기타,기타,0JH7E0OP72,JIGOTT
A라인 벨티드 원피스 JH7E0OP12,라인벨티드원피스,벨트  ,핑크              ,138,7164000,29.30369565,199000,tagprice50_75,dc_rate75_100,sum_revenue25_50,51913.04348,avg_revenue25_50,나일론 레이온  폴리우레탄               ,84.7826087,36,0.260869565,21,steady,기타,인기상품,0JH7E0OP12,JIGOTT
O링 스트랩 보트넥 원피스 JH5E0OP30,링스트랩보트넥원피스,랩  ,네이비퍼플그린 네이비 퍼플 그린           ,127,9451200,33.71212598,143200,tagprice25_50,dc_rate75_100,sum_revenue25_50,74418.89764,avg_revenue50_75,폴리에스터 폴리에스터                ,85.03937008,66,0.519685039,7,steady,기타,기타,0JH5E0OP30,JIGOTT
캡슬리브 리본 원피스 JH6E0OP19,캡슬리브리본원피스,리본  ,그레이 그레이 핑크 그린           ,139,24883000,30.75877698,149000,tagprice25_50,dc_rate75_100,sum_revenue50_75,179014.3885,avg_revenue75_100,면 나일론  폴리우레탄               ,78.41726619,167,1.201438849,25,steady,spot,인기상품,0JH6E0OP19,JIGOTT
하프넥 플레어 셔츠 원피스 JH5E0OP12,하프넥플레어셔츠원피스,플레어 셔츠 ,네이비핑크 네이비 핑크            ,139,4378000,30.84532374,199000,tagprice50_75,dc_rate75_100,sum_revenue25_50,31496.40288,avg_revenue25_50,폴리에스터 폴리에스터                ,91.36690647,22,0.158273381,12,기타,기타,기타,0JH5E0OP12,JIGOTT
이중 쉬폰 드레이프 원피스 JH6E0OP18,이중쉬폰드레이프원피스,쉬폰  ,네이비              ,139,13959000,22.15539568,99000,tagprice0_25,dc_rate50_75,sum_revenue50_75,100424.4604,avg_revenue50_75,폴리에스터 폴리에스터                ,82.73381295,141,1.014388489,17,steady,기타,기타,0JH6E0OP18,JIGOTT
스카프 스트랩 셔츠 원피스 JH6E0OP12,스카프스트랩셔츠원피스,랩 셔츠 ,네이비카키 네이비 핑크 카키           ,139,19845000,28.83395683,189000,tagprice50_75,dc_rate75_100,sum_revenue50_75,142769.7842,avg_revenue75_100,폴리에스터 폴리에스터                ,81.29496403,105,0.755395683,11,steady,기타,기타,0JH6E0OP12,JIGOTT
플라워 프린트 롱원피스(SWWOPH31010),플라워프린트롱원피스,플라워 프린트 롱,블랙 와인 블랙 와인           ,27,119000,15.21111111,119000,tagprice25_50,dc_rate50_75,sum_revenue0_25,4407.407407,avg_revenue0_25,0,96.2962963,1,0.037037037,1,기타,기타,기타,17SWWOPH31010,SHESMISS
그린 뮤지엄 프린팅 원피스 (BF7771U06M),그린뮤지엄프린팅원피스,프린트  ,녹색              ,191,36708000,27.87513089,399000,tagprice75_100,dc_rate75_100,sum_revenue75_100,192188.4817,avg_revenue75_100,폴리에스터 폴리에스터  폴리에스터               ,76.96335079,92,0.481675393,44,steady,spot,인기상품,BF7771U06M,BEANPOLELADIES
그린 뮤지엄 프린팅 원피스,그린뮤지엄프린팅원피스,프린트  ,녹색              ,20,7980000,12,399000,tagprice75_100,dc_rate25_50,sum_revenue25_50,399000,avg_revenue75_100,폴리에스터 폴리에스터  폴리에스터               ,15,20,1,0,steady,기타,기타,BF7771U06M,BEANPOLELADIES
플리츠 스트라이프 롱 원피스(SWWOPH20100),플리츠스트라이프롱원피스,스트라이프 플리츠 롱,블루 블랙 블루 블랙           ,82,3381000,28.27573171,69000,tagprice0_25,dc_rate75_100,sum_revenue25_50,41231.70732,avg_revenue25_50,0,73.17073171,49,0.597560976,11,steady,기타,기타,17SWWOPH20100,SHESMISS
셔링벨트 원피스(SWWOPH20060),셔링벨트원피스,벨트  ,그레이 민트 핑크 그레이 민트 핑크 그레이 민트       ,135,75648000,39.63140741,197000,tagprice50_75,dc_rate75_100,sum_revenue75_100,560355.5556,avg_revenue75_100,폴리에스터 면  폴리우레탄  폴리에스터  면  폴리우레탄            ,67.40740741,384,2.844444444,20,steady,spot,인기상품,SWWOPH20060,SHESMISS
"여성 데님원피스 7종MSX1OO2052,MSX1OO2054,MSX1OO2056,MSX2OO2028,MSX2OO2051,MSX2OO2052,MSX2OO2",여성데님원피스종,데님  ,_LBL _DBL _BL _LBL _DBL _LBL _BL _KH _BK _LBL _BL _LBL _DBL _LBL _IN,23,273000,6.285217391,13000,tagprice0_25,dc_rate0_25,sum_revenue0_25,11869.56522,avg_revenue0_25,0,73.91304348,21,0.913043478,3,steady,기타,기타,여성원피스7종,TOP10
민소매 허리 프릴 원피스(LGOPGE97),민소매허리프릴원피스,프릴 민소매 ,레드 레드 그레이            ,173,4543000,10.89757225,59000,tagprice0_25,dc_rate25_50,sum_revenue25_50,26260.11561,avg_revenue25_50,폴리                ,89.01734104,77,0.445086705,19,기타,spot,기타,LGOPGE97,LYNN
스트라이프패턴의 네크 포인트 A라인 원피스(LGOPGE89),스트라이프패턴의네크포인트라인원피스,스트라이프 포인트 ,핑크 블루 핑크            ,168,2006000,10.34660714,59000,tagprice0_25,dc_rate0_25,sum_revenue0_25,11940.47619,avg_revenue0_25,폴리                ,97.61904762,34,0.202380952,4,기타,기타,기타,LGOPGE89,LYNN
샬망 셔츠형 원피스(LGOPHC99),샬망셔츠형원피스,셔츠  ,라이트핑크L/PK 라일락 다크블루            ,164,8378000,12.92682927,59000,tagprice0_25,dc_rate25_50,sum_revenue25_50,51085.36585,avg_revenue25_50,폴리에스터                ,55.48780488,142,0.865853659,29,steady,spot,인기상품,LGOPHC99,LYNN
